,Date,Hours,Planned,Output
4073,2022-11-03,1500-1600,50,40
4074,2022-11-03,1600-1700,50,50
4075,2022-11-03,1700-1800,33,26
4076,2022-11-03,1800-1900,50,48
4077,2022-11-03,1900-2000,50,48
4078,2022-11-03,2000-2100,50,48
4079,2022-11-03,2100-2200,46,35
4080,2022-11-03,2200-2300,46,42
4081,2022-11-03,2300-0000,50,43
4082,2022-11-03,0000-0100,50,46
4083,2022-11-03,0100-0200,33,28
4084,2022-11-03,0200-0300,50,44
4085,2022-11-03,0300-0400,50,43
4086,2022-11-03,0400-0500,50,46
4087,2022-11-03,0500-0600,46,40
4088,2022-11-04,0600-0700,46,35
4089,2022-11-04,0700-0800,50,37
4090,2022-11-04,0800-0900,50,44
4091,2022-11-04,0900-1000,33,25
4092,2022-11-04,1000-1100,50,37
4093,2022-11-04,1100-1200,50,33
4094,2022-11-04,1200-1300,50,34
4095,2022-11-04,1300-1400,46,29
4096,2022-11-04,1400-1500,46,33
4097,2022-11-04,1500-1600,50,45
4098,2022-11-04,1600-1700,50,48
4099,2022-11-04,1700-1800,33,27
4100,2022-11-04,1800-1900,50,45
4101,2022-11-04,1900-2000,50,45
4102,2022-11-04,2000-2100,50,40
4103,2022-11-04,2100-2200,46,23
4104,2022-11-04,2200-2300,46,40
4105,2022-11-04,2300-0000,50,36
4106,2022-11-04,0000-0100,50,38
4107,2022-11-05,0100-0200,28,20
4108,2022-11-05,0200-0300,50,39
4109,2022-11-04,0300-0400,50,37
4110,2022-11-04,0400-0500,50,2
4111,2022-11-04,0500-0600,46,25
4112,2022-11-05,0600-0700,46,22
4113,2022-11-05,0700-0800,50,34
4114,2022-11-05,0800-0900,50,33
4115,2022-11-05,0900-1000,33,16
4116,2022-11-05,1000-1100,50,0
4117,2022-11-05,1100-1200,50,19
4118,2022-11-05,1200-1300,50,33
4119,2022-11-05,1300-1400,46,24
4120,2022-11-07,0600-0700,46,0
4121,2022-11-07,0700-0800,50,22
4122,2022-11-07,0800-0900,50,38
4123,2022-11-07,0900-1000,33,29
4124,2022-11-07,1000-1100,50,40
4125,2022-11-07,1100-1200,50,36
4126,2022-11-07,1200-1300,50,36
4127,2022-11-07,1300-1400,46,32
4128,2022-11-07,1400-1500,46,41
4129,2022-11-07,1500-1600,50,46
4130,2022-11-07,1600-1700,50,45
4131,2022-11-07,1700-1800,33,26
4132,2022-11-07,1800-1900,50,29
4133,2022-11-07,1900-2000,50,46
4134,2022-11-07,2000-2100,50,46
4135,2022-11-07,2100-2200,46,39
4136,2022-11-07,2200-2300,46,38
4137,2022-11-07,2300-0000,50,45
4138,2022-11-07,0000-0100,50,48
4139,2022-11-07,0100-0200,33,16
4140,2022-11-07,0200-0300,50,48
4141,2022-11-07,0300-0400,50,49
4142,2022-11-07,0400-0500,50,46
4143,2022-11-07,0500-0600,46,23
4144,2022-11-08,0600-0700,46,0
4145,2022-11-08,0700-0800,50,0
4146,2022-11-08,0800-0900,50,0
4147,2022-11-08,0900-1000,33,0
4148,2022-11-08,1000-1100,50,23
4149,2022-11-08,1100-1200,50,50
4150,2022-11-08,1200-1300,50,17
4151,2022-11-08,1300-1400,46,0
4152,2022-11-08,1400-1500,46,0
4153,2022-11-08,1500-1600,50,14
4154,2022-11-08,1600-1700,50,41
4155,2022-11-08,1700-1800,33,26
4156,2022-11-08,1800-1900,50,42
4157,2022-11-08,1900-2000,50,44
4158,2022-11-08,2000-2100,50,44
4159,2022-11-08,2100-2200,46,34
4160,2022-11-08,2200-2300,46,35
4161,2022-11-08,2300-0000,50,43
4162,2022-11-08,0000-0100,50,44
4163,2022-11-08,0100-0200,33,25
4164,2022-11-08,0200-0300,50,44
4165,2022-11-08,0300-0400,50,45
4166,2022-11-08,0400-0500,50,40
4167,2022-11-08,0500-0600,46,32
4168,2022-11-09,0600-0700,46,35
4169,2022-11-09,0700-0800,50,48
4170,2022-11-09,0800-0900,50,46
4171,2022-11-09,0900-1000,33,25
4172,2022-11-09,1000-1100,50,35
4173,2022-11-09,1100-1200,50,21
4174,2022-11-09,1200-1300,50,43
4175,2022-11-09,1300-1400,46,30
4176,2022-11-09,1400-1500,46,40
4177,2022-11-09,1500-1600,50,40
4178,2022-11-09,1600-1700,50,38
4179,2022-11-09,1700-1800,33,23
4180,2022-11-09,1800-1900,50,40
4181,2022-11-09,1900-2000,50,32
4182,2022-11-09,2000-2100,50,39
4183,2022-11-09,2100-2200,46,9
4184,2022-11-09,2200-2300,46,38
4185,2022-11-09,2300-0000,50,43
4186,2022-11-09,0000-0100,50,42
4187,2022-11-09,0100-0200,33,25
4188,2022-11-09,0200-0300,50,43
4189,2022-11-09,0300-0400,50,43
4190,2022-11-09,0400-0500,50,37
4191,2022-11-09,0500-0600,46,33
4192,2022-11-10,0600-0700,34,27
4193,2022-11-10,0700-0800,37,32
4194,2022-11-10,0800-0900,37,32
4195,2022-11-10,0900-1000,24,22
4196,2022-11-10,1000-1100,37,33
4197,2022-11-10,1100-1200,37,20
4198,2022-11-10,1200-1300,37,34
4199,2022-11-10,1300-1400,34,30
4200,2022-11-10,1400-1500,46,40
4201,2022-11-10,1500-1600,50,14
4202,2022-11-10,1600-1700,50,45
4203,2022-11-10,1700-1800,33,27
4204,2022-11-10,1800-1900,50,42
4205,2022-11-10,1900-2000,50,41
4206,2022-11-10,2000-2100,50,38
4207,2022-11-10,2100-2200,46,35
4208,2022-11-10,2200-2300,46,38
4209,2022-11-10,2300-0000,50,25
4210,2022-11-10,0000-0100,50,10
4211,2022-11-10,0100-0200,33,8
4212,2022-11-10,0200-0300,37,32
4213,2022-11-10,0300-0400,37,31
4214,2022-11-10,0400-0500,37,31
4215,2022-11-10,0500-0600,34,26
4216,2022-11-13,2200-2300,46,0
4217,2022-11-13,2300-0000,50,0
4218,2022-11-13,0000-0100,50,9
4219,2022-11-13,0100-0200,33,32
4220,2022-11-13,0200-0300,50,44
4221,2022-11-13,0300-0400,50,42
4222,2022-11-13,0400-0500,50,40
4223,2022-11-13,0500-0600,46,28
4224,2022-11-14,0600-0700,46,31
4225,2022-11-14,0700-0800,50,45
4226,2022-11-14,0800-0900,50,42
4227,2022-11-14,0900-1000,33,27
4228,2022-11-14,1000-1100,50,17
4229,2022-11-14,1100-1200,50,47
4230,2022-11-14,1200-1300,50,45
4231,2022-11-14,1300-1400,46,35
4232,2022-11-14,1400-1500,46,40
4233,2022-11-14,1500-1600,50,46
4234,2022-11-14,1600-1700,50,49
4235,2022-11-14,1700-1800,33,30
4236,2022-11-14,1800-1900,37,37
4237,2022-11-14,1900-2000,37,30
4238,2022-11-14,2000-2100,37,37
4239,2022-11-14,2100-2200,34,32
4240,2022-11-14,2200-2300,46,42
4241,2022-11-14,2300-0000,50,50
4242,2022-11-14,0000-0100,50,50
4243,2022-11-14,0100-0200,33,33
4244,2022-11-14,0200-0300,50,50
4245,2022-11-15,0300-0400,42,42
4246,2022-11-15,0400-0500,42,36
4247,2022-11-15,0500-0600,38,30
4248,2022-11-15,0600-0700,46,43
4249,2022-11-15,0700-0800,50,46
4250,2022-11-15,0800-0900,50,43
4251,2022-11-15,0900-1000,33,28
4252,2022-11-15,1000-1100,50,46
4253,2022-11-15,1100-1200,50,42
4254,2022-11-15,1200-1300,50,42
4255,2022-11-15,1300-1400,46,35
4256,2022-11-15,1400-1500,46,39
4257,2022-11-15,1500-1600,50,49
4258,2022-11-15,1600-1700,50,49
4259,2022-11-15,1700-1800,33,28
4260,2022-11-15,1800-1900,37,37
4261,2022-11-15,1900-2000,37,37
4262,2022-11-15,2000-2100,37,20
4263,2022-11-15,2100-2200,34,25
4264,2022-11-21,0600-0700,46,0
4265,2022-11-21,0700-0800,12,0
4266,2022-11-21,0800-0900,12,0
4267,2022-11-21,0900-1000,8,0
4268,2022-11-21,1000-1100,50,0
4269,2022-11-21,1100-1200,50,0
4270,2022-11-21,1200-1300,50,0
4271,2022-11-21,1300-1400,46,30
4272,2022-11-21,1400-1500,46,39
4273,2022-11-21,1500-1600,50,44
4274,2022-11-21,1600-1700,50,32
4275,2022-11-21,1700-1800,33,22
4276,2022-11-21,1800-1900,50,31
4277,2022-11-21,1900-2000,50,42
4278,2022-11-21,2000-2100,50,41
4279,2022-11-21,2100-2200,46,30
4280,2022-11-21,2200-2300,46,37
4281,2022-11-21,2300-0000,50,45
4282,2022-11-21,0000-0100,50,35
4283,2022-11-21,0100-0200,33,27
4284,2022-11-21,0200-0300,50,45
4285,2022-11-21,0300-0400,50,38
4286,2022-11-21,0400-0500,50,26
4287,2022-11-21,0500-0600,46,28
4288,2022-11-22,0600-0700,46,38
4289,2022-11-22,0700-0800,50,41
4290,2022-11-22,0800-0900,50,24
4291,2022-11-22,0900-1000,33,24
4292,2022-11-22,1000-1100,50,40
4293,2022-11-22,1100-1200,50,38
4294,2022-11-22,1200-1300,50,38
4295,2022-11-22,1300-1400,46,26
4296,2022-11-22,1400-1500,46,22
4297,2022-11-22,1500-1600,50,0
4298,2022-11-22,1600-1700,50,0
4299,2022-11-22,1700-1800,33,0
4300,2022-11-22,1800-1900,50,0
4301,2022-11-22,1900-2000,50,36
4302,2022-11-22,2000-2100,50,50
4303,2022-11-22,2100-2200,46,30
4304,2022-11-22,2200-2300,46,19
4305,2022-11-22,2300-0000,50,38
4306,2022-11-22,0000-0100,50,50
4307,2022-11-22,0100-0200,33,30
4308,2022-11-22,0200-0300,50,50
4309,2022-11-22,0300-0400,50,48
4310,2022-11-22,0400-0500,50,50
4311,2022-11-22,0500-0600,46,40
4312,2022-11-23,0600-0700,34,4
4313,2022-11-23,0700-0800,37,35
4314,2022-11-23,0800-0900,37,34
4315,2022-11-23,0900-1000,24,20
4316,2022-11-23,1000-1100,50,30
4317,2022-11-23,1100-1200,50,45
4318,2022-11-23,1200-1300,50,45
4319,2022-11-23,1300-1400,46,35
4320,2022-11-23,1400-1500,34,25
4321,2022-11-23,1500-1600,37,37
4322,2022-11-23,1600-1700,37,37
4323,2022-11-23,1700-1800,24,24
4324,2022-11-23,1800-1900,37,37
4325,2022-11-23,1900-2000,37,37
4326,2022-11-23,2000-2100,37,37
4327,2022-11-23,2100-2200,34,34
4328,2022-11-23,2200-2300,46,44
4329,2022-11-23,2300-0000,50,50
4330,2022-11-23,0000-0100,50,50
4331,2022-11-23,0100-0200,33,30
4332,2022-11-23,0200-0300,50,50
4333,2022-11-23,0300-0400,50,50
4334,2022-11-23,0400-0500,50,50
4335,2022-11-23,0500-0600,46,41
4336,2022-11-24,0600-0700,34,31
4337,2022-11-24,0700-0800,37,37
4338,2022-11-24,0800-0900,37,37
4339,2022-11-24,0900-1000,21,21
4340,2022-11-24,1000-1100,50,36
4341,2022-11-24,1100-1200,50,32
4342,2022-11-24,1200-1300,42,35
4343,2022-11-24,1300-1400,38,19
4344,2022-11-24,1400-1500,28,25
4345,2022-11-24,1500-1600,31,31
4346,2022-11-24,1600-1700,37,37
4347,2022-11-24,1700-1800,24,24
4348,2022-11-24,1800-1900,37,37
4349,2022-11-24,1900-2000,37,37
4350,2022-11-24,2000-2100,37,37
4351,2022-11-24,2100-2200,34,34
4352,2022-11-24,2200-2300,46,43
4353,2022-11-24,2300-0000,50,50
4354,2022-11-24,0000-0100,50,16
4355,2022-11-24,0100-0200,33,18
4356,2022-11-24,0200-0300,50,32
4357,2022-11-24,0300-0400,50,32
4358,2022-11-24,0400-0500,50,32
4359,2022-11-24,0500-0600,46,30
4360,2022-11-25,0600-0700,34,27
4361,2022-11-25,0700-0800,37,16
4362,2022-11-25,0800-0900,37,25
4363,2022-11-25,0900-1000,24,19
4364,2022-11-25,1000-1100,37,17
4365,2022-11-25,1100-1200,37,23
4366,2022-11-25,1200-1300,37,32
4367,2022-11-25,1300-1400,34,28
4368,2022-11-25,1400-1500,34,7
4369,2022-11-25,1500-1600,37,0
4370,2022-11-25,1600-1700,37,20
4371,2022-11-25,1700-1800,24,19
4372,2022-11-25,1800-1900,37,28
4373,2022-11-25,1900-2000,37,28
4374,2022-11-25,2000-2100,37,29
4375,2022-11-25,2100-2200,34,27
4376,2022-11-25,2200-2300,46,29
4377,2022-11-25,2300-0000,50,32
4378,2022-11-25,0000-0100,50,30
4379,2022-11-25,0100-0200,33,20
4380,2022-11-25,0200-0300,50,32
4381,2022-11-25,0300-0400,50,32
4382,2022-11-25,0400-0500,50,32
4383,2022-11-25,0500-0600,46,30
4384,2022-11-28,0600-0700,34,20
4385,2022-11-28,0700-0800,37,30
4386,2022-11-28,0800-0900,37,27
4387,2022-11-28,0900-1000,24,22
4388,2022-11-28,1000-1100,31,20
4389,2022-11-28,1100-1200,31,0
4390,2022-11-28,1200-1300,31,19
4391,2022-11-28,1300-1400,28,28
4392,2022-11-28,1400-1500,46,33
4393,2022-11-28,1500-1600,50,43
4394,2022-11-28,1600-1700,50,44
4395,2022-11-28,1700-1800,33,30
4396,2022-11-28,1800-1900,50,44
4397,2022-11-28,1900-2000,50,46
4398,2022-11-28,2000-2100,50,48
4399,2022-11-28,2100-2200,46,36
4400,2022-11-28,2200-2300,46,38
4401,2022-11-28,2300-0000,50,49
4402,2022-11-28,0000-0100,50,42
4403,2022-11-28,0100-0200,33,28
4404,2022-11-28,0200-0300,50,44
4405,2022-11-28,0300-0400,50,46
4406,2022-11-28,0400-0500,50,43
4407,2022-11-28,0500-0600,46,38
4408,2022-11-29,0600-0700,34,30
4409,2022-11-29,0700-0800,37,37
4410,2022-11-29,0800-0900,37,37
4411,2022-11-29,0900-1000,24,24
4412,2022-11-29,1000-1100,37,37
4413,2022-11-29,1100-1200,37,37
4414,2022-11-29,1200-1300,37,37
4415,2022-11-29,1300-1400,34,34
4416,2022-12-01,1400-1500,46,43
4417,2022-12-01,1500-1600,50,48
4418,2022-12-01,1600-1700,50,43
4419,2022-12-01,1700-1800,33,0
4420,2022-12-01,1800-1900,50,0
4421,2022-12-01,1900-2000,50,20
4422,2022-12-01,2000-2100,50,45
4423,2022-12-01,2100-2200,46,40
4424,2022-12-01,2200-2300,46,38
4425,2022-12-01,2300-0000,50,50
4426,2022-12-01,0000-0100,50,38
4427,2022-12-01,0100-0200,33,30
4428,2022-12-02,0200-0300,42,42
4429,2022-12-02,0300-0400,42,38
4430,2022-12-01,0400-0500,50,48
4431,2022-12-01,0500-0600,46,40
4432,2022-12-02,0600-0700,46,23
4433,2022-12-02,0700-0800,50,23
4434,2022-12-02,0800-0900,50,50
4435,2022-12-02,0900-1000,33,33
4436,2022-12-02,1000-1100,50,39
4437,2022-12-02,1100-1200,50,50
4438,2022-12-02,1200-1300,50,27
4439,2022-12-02,1300-1400,46,37
4440,2022-12-02,1400-1500,46,38
4441,2022-12-02,1500-1600,50,44
4442,2022-12-02,1600-1700,50,41
4443,2022-12-02,1700-1800,33,26
4444,2022-12-02,1800-1900,50,47
4445,2022-12-02,1900-2000,50,47
4446,2022-12-02,2000-2100,50,0
4447,2022-12-02,2100-2200,46,32
4448,2022-12-02,2200-2300,46,25
4449,2022-12-02,2300-0000,50,50
4450,2022-12-02,0000-0100,50,50
4451,2022-12-02,0100-0200,33,30
4452,2022-12-02,0200-0300,50,21
4453,2022-12-02,0300-0400,50,12
4454,2022-12-02,0400-0500,50,33
4455,2022-12-02,0500-0600,46,23
4456,2022-12-05,0600-0700,34,0
4457,2022-12-05,0700-0800,37,0
4458,2022-12-05,0800-0900,37,18
4459,2022-12-05,0900-1000,24,16
4460,2022-12-05,1000-1100,37,24
4461,2022-12-05,1100-1200,37,36
4462,2022-12-05,1200-1300,37,34
4463,2022-12-05,1300-1400,34,34
4464,2022-12-05,1400-1500,46,35
4465,2022-12-05,1500-1600,50,30
4466,2022-12-05,1600-1700,50,40
4467,2022-12-05,1700-1800,33,26
4468,2022-12-05,1800-1900,50,43
4469,2022-12-05,1900-2000,50,50
4470,2022-12-05,2000-2100,50,42
4471,2022-12-05,2100-2200,46,40
4472,2022-12-05,2200-2300,46,40
4473,2022-12-05,2300-0000,50,50
4474,2022-12-05,0000-0100,50,50
4475,2022-12-05,0100-0200,33,33
4476,2022-12-05,0200-0300,50,13
4477,2022-12-05,0300-0400,50,36
4478,2022-12-05,0400-0500,50,30
4479,2022-12-05,0500-0600,46,24
4480,2022-12-06,0600-0700,46,12
4481,2022-12-06,0700-0800,50,0
4482,2022-12-06,0800-0900,50,46
4483,2022-12-06,0900-1000,33,23
4484,2022-12-06,1000-1100,50,0
4485,2022-12-06,1100-1200,50,8
4486,2022-12-06,1200-1300,50,41
4487,2022-12-06,1300-1400,46,38
4488,2022-12-06,1400-1500,46,38
4489,2022-12-06,1500-1600,50,50
4490,2022-12-06,1600-1700,50,50
4491,2022-12-06,1700-1800,33,30
4492,2022-12-06,1800-1900,50,43
4493,2022-12-06,1900-2000,50,46
4494,2022-12-06,2000-2100,50,44
4495,2022-12-06,2100-2200,46,31
4496,2022-12-06,2200-2300,46,30
4497,2022-12-06,2300-0000,50,35
4498,2022-12-06,0000-0100,50,50
4499,2022-12-06,0100-0200,33,33
4500,2022-12-06,0200-0300,50,50
4501,2022-12-06,0300-0400,50,50
4502,2022-12-06,0400-0500,50,42
4503,2022-12-06,0500-0600,46,38
4504,2022-12-07,0600-0700,46,43
4505,2022-12-07,0700-0800,50,50
4506,2022-12-07,0800-0900,50,50
4507,2022-12-07,0900-1000,33,28
4508,2022-12-07,1000-1100,50,30
4509,2022-12-07,1100-1200,50,47
4510,2022-12-07,1200-1300,50,17
4511,2022-12-07,1300-1400,46,41
4512,2022-12-07,1400-1500,46,35
4513,2022-12-07,1500-1600,50,50
4514,2022-12-07,1600-1700,50,50
4515,2022-12-07,1700-1800,33,30
4516,2022-12-07,1800-1900,50,50
4517,2022-12-07,1900-2000,50,50
4518,2022-12-07,2000-2100,50,50
4519,2022-12-07,2100-2200,46,40
4520,2022-12-07,2200-2300,46,41
4521,2022-12-07,2300-0000,50,50
4522,2022-12-07,0000-0100,50,50
4523,2022-12-07,0100-0200,33,33
4524,2022-12-07,0200-0300,50,50
4525,2022-12-07,0300-0400,50,46
4526,2022-12-07,0400-0500,50,15
4527,2022-12-07,0500-0600,46,46
4528,2022-12-08,0600-0700,46,43
4529,2022-12-08,0700-0800,50,37
4530,2022-12-08,0800-0900,50,50
4531,2022-12-08,0900-1000,33,30
4532,2022-12-08,1000-1100,50,49
4533,2022-12-08,1100-1200,50,49
4534,2022-12-08,1200-1300,50,50
4535,2022-12-08,1300-1400,46,40
4536,2022-12-08,1400-1500,46,20
4537,2022-12-08,1500-1600,50,35
4538,2022-12-08,1600-1700,50,49
4539,2022-12-08,1700-1800,33,15
4540,2022-12-08,1800-1900,50,41
4541,2022-12-08,1900-2000,50,50
4542,2022-12-08,2000-2100,50,50
4543,2022-12-08,2100-2200,46,40
4544,2022-12-08,2200-2300,46,40
4545,2022-12-08,2300-0000,50,44
4546,2022-12-08,0000-0100,50,50
4547,2022-12-08,0100-0200,33,33
4548,2022-12-08,0200-0300,50,46
4549,2022-12-08,0300-0400,50,50
4550,2022-12-08,0400-0500,50,50
4551,2022-12-08,0500-0600,46,46
4552,2022-12-09,0600-0700,46,43
4553,2022-12-09,0700-0800,50,49
4554,2022-12-09,0800-0900,50,20
4555,2022-12-09,0900-1000,33,10
4556,2022-12-09,1000-1100,50,26
4557,2022-12-09,1100-1200,50,32
4558,2022-12-09,1200-1300,50,19
4559,2022-12-09,1300-1400,46,37
4560,2022-12-09,1400-1500,46,35
4561,2022-12-09,1500-1600,50,37
4562,2022-12-09,1600-1700,50,42
4563,2022-12-09,1700-1800,33,30
4564,2022-12-09,1800-1900,50,40
4565,2022-12-09,1900-2000,50,50
4566,2022-12-09,2000-2100,50,40
4567,2022-12-09,2100-2200,46,21
4568,2022-12-09,2200-2300,46,40
4569,2022-12-09,2300-0000,50,46
4570,2022-12-09,0000-0100,50,45
4571,2022-12-10,0100-0200,33,31
4572,2022-12-10,0200-0300,50,33
4573,2022-12-09,0300-0400,50,50
4574,2022-12-09,0400-0500,50,50
4575,2022-12-09,0500-0600,46,38
4576,2022-12-12,0600-0700,46,0
4577,2022-12-12,0700-0800,42,0
4578,2022-12-12,0800-0900,50,16
4579,2022-12-12,0900-1000,33,23
4580,2022-12-12,1000-1100,50,45
4581,2022-12-12,1100-1200,50,43
4582,2022-12-12,1200-1300,50,22
4583,2022-12-12,1300-1400,46,40
4584,2022-12-12,1400-1500,46,42
4585,2022-12-12,1500-1600,50,46
4586,2022-12-12,1600-1700,50,18
4587,2022-12-12,1700-1800,33,0
4588,2022-12-12,1800-1900,50,50
4589,2022-12-12,1900-2000,50,50
4590,2022-12-12,2000-2100,50,44
4591,2022-12-12,2100-2200,46,12
4592,2022-12-12,2200-2300,46,0
4593,2022-12-12,2300-0000,50,0
4594,2022-12-12,0000-0100,50,0
4595,2022-12-12,0100-0200,33,0
4596,2022-12-12,0200-0300,50,0
4597,2022-12-12,0300-0400,50,45
4598,2022-12-12,0400-0500,50,42
4599,2022-12-12,0500-0600,46,40
4600,2022-12-13,0600-0700,46,35
4601,2022-12-13,0700-0800,50,50
4602,2022-12-13,0800-0900,50,50
4603,2022-12-13,0900-1000,33,30
4604,2022-12-13,1000-1100,50,48
4605,2022-12-13,1100-1200,50,47
4606,2022-12-13,1200-1300,50,44
4607,2022-12-13,1300-1400,46,37
4608,2022-12-13,1400-1500,46,40
4609,2022-12-13,1500-1600,50,50
4610,2022-12-13,1600-1700,50,28
4611,2022-12-13,1700-1800,33,0
4612,2022-12-13,1800-1900,50,0
4613,2022-12-13,1900-2000,50,15
4614,2022-12-13,2000-2100,50,50
4615,2022-12-13,2100-2200,46,46
4616,2022-12-13,2200-2300,46,41
4617,2022-12-13,2300-0000,50,50
4618,2022-12-13,0000-0100,50,50
4619,2022-12-13,0100-0200,33,28
4620,2022-12-13,0200-0300,50,50
4621,2022-12-13,0300-0400,50,50
4622,2022-12-13,0400-0500,50,50
4623,2022-12-13,0500-0600,46,40
4624,2022-12-14,0600-0700,46,38
4625,2022-12-14,0700-0800,50,50
4626,2022-12-14,0800-0900,50,45
4627,2022-12-14,0900-1000,33,30
4628,2022-12-14,1000-1100,50,50
4629,2022-12-14,1100-1200,50,50
4630,2022-12-14,1200-1300,50,35
4631,2022-12-14,1300-1400,46,40
4632,2022-12-14,1400-1500,46,40
4633,2022-12-14,1500-1600,50,40
4634,2022-12-14,1600-1700,50,50
4635,2022-12-14,1700-1800,28,28
4636,2022-12-14,1800-1900,42,42
4637,2022-12-14,1900-2000,50,46
4638,2022-12-14,2000-2100,50,50
4639,2022-12-14,2100-2200,46,46
4640,2022-12-14,2200-2300,46,43
4641,2022-12-14,2300-0000,50,50
4642,2022-12-14,0000-0100,42,22
4643,2022-12-14,0100-0200,33,30
4644,2022-12-14,0200-0300,50,48
4645,2022-12-14,0300-0400,50,50
4646,2022-12-14,0400-0500,50,31
4647,2022-12-14,0500-0600,46,29
4648,2022-12-15,0600-0700,46,38
4649,2022-12-15,0700-0800,50,46
4650,2022-12-15,0800-0900,50,24
4651,2022-12-15,0900-1000,33,25
4652,2022-12-15,1000-1100,50,26
4653,2022-12-15,1100-1200,50,38
4654,2022-12-15,1200-1300,50,39
4655,2022-12-15,1300-1400,46,40
4656,2022-12-15,1400-1500,46,13
4657,2022-12-15,1500-1600,50,0
4658,2022-12-15,1600-1700,50,42
4659,2022-12-15,1700-1800,33,33
4660,2022-12-15,1800-1900,50,48
4661,2022-12-15,1900-2000,50,50
4662,2022-12-15,2000-2100,42,42
4663,2022-12-15,2100-2200,38,17
4664,2022-12-15,2200-2300,38,20
4665,2022-12-15,2300-0000,42,29
4666,2022-12-15,0000-0100,42,28
4667,2022-12-15,0100-0200,28,19
4668,2022-12-16,0200-0300,42,29
4669,2022-12-16,0300-0400,42,29
4670,2022-12-16,0400-0500,42,29
4671,2022-12-15,0500-0600,46,33
4672,2022-12-16,0600-0700,46,38
4673,2022-12-16,0700-0800,50,50
4674,2022-12-16,0800-0900,50,50
4675,2022-12-16,0900-1000,33,30
4676,2022-12-16,1000-1100,50,22
4677,2022-12-16,1100-1200,50,45
4678,2022-12-16,1200-1300,50,48
4679,2022-12-16,1300-1400,46,38
4680,2022-12-16,1400-1500,46,40
4681,2022-12-16,1500-1600,50,50
4682,2022-12-16,1600-1700,50,46
4683,2022-12-16,1700-1800,33,18
4684,2022-12-16,1800-1900,50,29
4685,2022-12-16,1900-2000,50,43
4686,2022-12-16,2000-2100,50,5
4687,2022-12-16,2100-2200,46,30
4688,2022-12-16,2200-2300,34,3
4689,2022-12-16,2300-0000,37,37
4690,2022-12-16,0000-0100,37,37
4691,2022-12-16,0100-0200,24,24
4692,2022-12-16,0200-0300,37,35
4693,2022-12-16,0300-0400,37,37
4694,2022-12-16,0400-0500,37,37
4695,2022-12-16,0500-0600,34,34
4696,2022-12-19,0600-0700,46,0
4697,2022-12-19,0700-0800,50,50
4698,2022-12-19,0800-0900,50,41
4699,2022-12-19,0900-1000,33,27
4700,2022-12-19,1000-1100,50,48
4701,2022-12-19,1100-1200,50,45
4702,2022-12-19,1200-1300,50,40
4703,2022-12-19,1300-1400,46,40
4704,2022-12-19,1400-1500,34,34
4705,2022-12-19,1500-1600,37,37
4706,2022-12-19,1600-1700,37,0
4707,2022-12-19,1700-1800,24,0
4708,2022-12-19,1800-1900,37,0
4709,2022-12-19,1900-2000,37,37
4710,2022-12-19,2000-2100,37,37
4711,2022-12-19,2100-2200,34,34
4712,2022-12-19,2200-2300,46,38
4713,2022-12-19,2300-0000,50,47
4714,2022-12-19,0000-0100,50,33
4715,2022-12-19,0100-0200,33,30
4716,2022-12-19,0200-0300,50,50
4717,2022-12-19,0300-0400,50,50
4718,2022-12-19,0400-0500,50,31
4719,2022-12-19,0500-0600,46,35
4720,2022-12-20,0600-0700,46,0
4721,2022-12-20,0700-0800,50,0
4722,2022-12-20,0800-0900,50,40
4723,2022-12-20,0900-1000,33,33
4724,2022-12-20,1000-1100,50,50
4725,2022-12-20,1100-1200,50,40
4726,2022-12-20,1200-1300,50,45
4727,2022-12-20,1300-1400,46,32
4728,2022-12-20,1400-1500,34,30
4729,2022-12-20,1500-1600,37,37
4730,2022-12-20,1600-1700,37,37
4731,2022-12-20,1700-1800,24,24
4732,2022-12-20,1800-1900,37,37
4733,2022-12-20,1900-2000,37,37
4734,2022-12-20,2000-2100,37,37
4735,2022-12-20,2100-2200,34,34
4736,2022-12-20,2200-2300,46,37
4737,2022-12-20,2300-0000,50,43
4738,2022-12-20,0000-0100,50,44
4739,2022-12-20,0100-0200,33,14
4740,2022-12-20,0200-0300,50,40
4741,2022-12-20,0300-0400,50,40
4742,2022-12-20,0400-0500,50,50
4743,2022-12-20,0500-0600,46,40
4744,2022-12-21,0600-0700,34,0
4745,2022-12-21,0700-0800,37,27
4746,2022-12-21,0800-0900,37,0
4747,2022-12-21,0900-1000,24,0
4748,2022-12-21,1000-1100,37,0
4749,2022-12-21,1100-1200,37,0
4750,2022-12-21,1200-1300,37,0
4751,2022-12-21,1300-1400,34,0
4752,2022-12-21,1400-1500,34,0
4753,2022-12-21,1500-1600,37,4
4754,2022-12-21,1600-1700,37,20
4755,2022-12-21,1700-1800,24,10
4756,2022-12-21,1800-1900,37,27
4757,2022-12-21,1900-2000,37,27
4758,2022-12-21,2000-2100,37,27
4759,2022-12-21,2100-2200,34,24
4760,2022-12-21,2200-2300,46,23
4761,2022-12-21,2300-0000,50,10
4762,2022-12-21,0000-0100,50,44
4763,2022-12-21,0100-0200,33,19
4764,2022-12-21,0200-0300,50,31
4765,2022-12-21,0300-0400,50,33
4766,2022-12-21,0400-0500,50,33
4767,2022-12-21,0500-0600,46,33
4768,2022-12-22,0600-0700,34,21
4769,2022-12-22,0700-0800,37,31
4770,2022-12-22,0800-0900,37,0
4771,2022-12-22,0900-1000,24,5
